2019-10-01 19:04:13,815 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Tue Oct 01 19:04:13 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-10-07 19:52:23,662 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-10-07 19:52:24,276 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-10-07 19:52:24,501 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-10-07 19:52:24,715 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:25e732c0c417-42247-1570477944540-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-10-07 19:52:24,854 | INFO  | Listening for connections at: tcp://25e732c0c417:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-10-07 19:52:24,857 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 19:52:24,872 | INFO  | Listening for connections at: amqp://25e732c0c417:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-10-07 19:52:24,881 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 19:52:24,885 | INFO  | Listening for connections at: stomp://25e732c0c417:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-10-07 19:52:24,887 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 19:52:24,933 | INFO  | Listening for connections at: mqtt://25e732c0c417:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-10-07 19:52:24,935 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 19:52:25,504 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-10-07 19:52:25,578 | INFO  | Listening for connections at ws://25e732c0c417:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-10-07 19:52:25,578 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 19:52:25,583 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:25e732c0c417-42247-1570477944540-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-10-07 19:52:25,585 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-10-07 19:52:25,590 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 51335 mb of usable space. - resetting to maximum available disk space: 51335 mb | org.apache.activemq.broker.BrokerService | main
2019-10-07 19:52:26,972 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-10-07 19:52:27,934 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-10-07 19:52:27,935 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-10-07 19:52:28,122 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-10-07 19:52:28,843 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-10-07 19:52:28,954 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-10-07 20:35:20,929 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Mon Oct 07 20:35:20 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-10-07 20:35:24,266 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-10-07 20:35:24,861 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-10-07 20:35:25,184 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-10-07 20:35:25,412 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:484e3724a8ed-39625-1570480525225-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-10-07 20:35:25,490 | INFO  | Listening for connections at: tcp://484e3724a8ed:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-10-07 20:35:25,491 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 20:35:25,506 | INFO  | Listening for connections at: amqp://484e3724a8ed:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-10-07 20:35:25,508 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 20:35:25,511 | INFO  | Listening for connections at: stomp://484e3724a8ed:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-10-07 20:35:25,512 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 20:35:25,550 | INFO  | Listening for connections at: mqtt://484e3724a8ed:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-10-07 20:35:25,553 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 20:35:26,273 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-10-07 20:35:26,485 | INFO  | Listening for connections at ws://484e3724a8ed:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-10-07 20:35:26,485 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-10-07 20:35:26,487 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:484e3724a8ed-39625-1570480525225-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-10-07 20:35:26,500 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-10-07 20:35:26,515 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 51334 mb of usable space. - resetting to maximum available disk space: 51334 mb | org.apache.activemq.broker.BrokerService | main
2019-10-07 20:35:27,843 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-10-07 20:35:28,788 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-10-07 20:35:28,789 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-10-07 20:35:28,957 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-10-07 20:35:29,740 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-10-07 20:35:29,897 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-10-07 20:38:33,910 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Mon Oct 07 20:38:33 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-10-07 20:38:36,943 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-10-07 20:38:37,722 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-10-07 20:38:38,085 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
